Final FIPS,Facility ID,State,County Name
28075,250104,MS,LAUDERDALE
28109,250117,MS,PEARL RIVER
28047,250123,MS,HARRISON
28127,250124,MS,SIMPSON
28099,250127,MS,NESHOBA
28107,250128,MS,PANOLA
28121,250134,MS,RANKIN
28121,250136,MS,RANKIN
28121,250138,MS,RANKIN
28033,250141,MS,DE SOTO
28075,250151,MS,LAUDERDALE
28049,250152,MS,HINDS
28045,250162,MS,HANCOCK
28129,250163,MS,SMITH
28033,250167,MS,DE SOTO
28043,250168,MS,GRENADA
28047,25039F,MS,HARRISON
28123,251300,MS,SCOTT
28095,251302,MS,MONROE
28135,251304,MS,TALLAHATCHIE
28077,251305,MS,LAWRENCE
28041,251306,MS,GREENE
28103,251307,MS,NOXUBEE
28115,251308,MS,PONTOTOC
28157,251309,MS,WILKINSON
28097,251312,MS,MONTGOMERY
28163,251313,MS,YAZOO
28119,251314,MS,QUITMAN
28079,251315,MS,LEAKE
28023,251316,MS,CLARKE
28127,251317,MS,SIMPSON
28133,251318,MS,SUNFLOWER
28051,251319,MS,HOLMES
28021,251320,MS,CLAIBORNE
28099,251322,MS,NESHOBA
28123,251323,MS,SCOTT
28147,251324,MS,WALTHALL
28031,251325,MS,COVINGTON
28065,251326,MS,JEFFERSON DAVIS
28029,251327,MS,COPIAH
28041,251329,MS,GREENE
28037,251330,MS,FRANKLIN
28013,251331,MS,CALHOUN
28109,251333,MS,PEARL RIVER
28019,251334,MS,CHOCTAW
28069,251335,MS,KEMPER
28007,251336,MS,ATTALA
28139,251337,MS,TIPPAH
28125,251338,MS,SHARKEY
28033,254005,MS,DE SOTO
28121,254007,MS,RANKIN
28073,254008,MS,LAMAR
28081,254009,MS,LEE
28121,254010,MS,RANKIN
28047,254011,MS,HARRISON
28047,254012,MS,HARRISON
29097,260001,MO,JASPER
29183,260005,MO,ST. CHARLES
29021,260006,MO,BUCHANAN
29159,260009,MO,PETTIS
29051,260011,MO,COLE
29161,260017,MO,PHELPS
29189,260020,MO,ST. LOUIS
29001,260022,MO,ADAIR
29099,260023,MO,JEFFERSON
29215,260024,MO,TEXAS
29127,260025,MO,MARION
29095,260027,MO,JACKSON
29169,26002F,MO,PULASKI
29510,260032,MO,ST. LOUIS CITY
29013,260034,MO,BATES
29077,260040,MO,GREENE
29051,260047,MO,COLE
29095,260048,MO,JACKSON
29147,260050,MO,NODAWAY
29071,260052,MO,FRANKLIN
29049,260057,MO,CLINTON
29105,260059,MO,LACLEDE
29217,260061,MO,VERNON
29165,260062,MO,PLATTE
29007,260064,MO,AUDRAIN
29077,260065,MO,GREENE
29019,260068,MO,BOONE
29155,260070,MO,PEMISCOT
29175,260074,MO,RANDOLPH
29189,260077,MO,ST. LOUIS
29091,260078,MO,HOWELL
29099,260081,MO,JEFFERSON
29095,260085,MO,JACKSON
29189,260091,MO,ST. LOUIS
29213,260094,MO,TANEY
29095,260095,MO,JACKSON
29047,260096,MO,CLAY
29101,260097,MO,JOHNSON
29095,260102,MO,JACKSON
29189,260104,MO,ST. LOUIS
29510,260105,MO,ST. LOUIS CITY
29189,260108,MO,ST. LOUIS
29031,260110,MO,CAPE GIRARDEAU
29201,260113,MO,SCOTT
29023,260119,MO,BUTLER
29097,260137,MO,JASPER
29095,260138,MO,JACKSON
29019,260141,MO,BOONE
29195,260142,MO,SALINE
29207,260160,MO,STODDARD
29189,260162,MO,ST. LOUIS
29187,260163,MO,ST. FRANCOIS
29083,260175,MO,HENRY
29189,260176,MO,ST. LOUIS
29047,260177,MO,CLAY
29189,260179,MO,ST. LOUIS
29189,260180,MO,ST. LOUIS
29031,260183,MO,CAPE GIRARDEAU
29029,260186,MO,CAMDEN
29095,260190,MO,JACKSON
29183,260191,MO,ST. CHARLES
29095,260193,MO,JACKSON
29167,260195,MO,POLK
29183,260200,MO,ST. CHARLES
29027,260209,MO,CALLAWAY
29510,260210,MO,ST. LOUIS CITY
29037,260214,MO,CASS
29095,260216,MO,JACKSON
29183,260219,MO,ST. CHARLES
29185,261301,MO,ST. CLAIR
29123,261302,MO,MADISON
29005,261303,MO,ATCHISON
29171,261305,MO,PUTNAM
29211,261306,MO,SULLIVAN
29115,261307,MO,LINN
29221,261308,MO,WASHINGTON
29079,261309,MO,GRUNDY
29199,261310,MO,SCOTLAND
29157,261311,MO,PERRY
29081,261312,MO,HARRISON
29121,261313,MO,MACON
29073,261314,MO,GASCONADE
29187,261315,MO,ST. FRANCOIS
29109,261316,MO,LAWRENCE
29009,261317,MO,BARRY
29065,261318,MO,DENT
29113,261319,MO,LINCOLN
29107,261320,MO,LAFAYETTE
29117,261321,MO,LIVINGSTON
29047,261322,MO,CLAY
29039,261323,MO,CEDAR
29037,261324,MO,CASS
29011,261325,MO,BARTON
29177,261327,MO,RAY
29075,261328,MO,GENTRY
29009,261329,MO,BARRY
29186,261330,MO,STE. GENEVIEVE
29145,261331,MO,NEWTON
29033,261332,MO,CARROLL
29163,261333,MO,PIKE
29091,261335,MO,HOWELL
29093,261336,MO,IRON
29071,261337,MO,FRANKLIN
29097,261338,MO,JASPER
29510,263301,MO,ST. LOUIS CITY
29095,263302,MO,JACKSON
29189,263303,MO,ST. LOUIS
29510,263304,MO,ST. LOUIS CITY
29027,264004,MO,CALLAWAY
29187,264005,MO,ST. FRANCOIS
29021,264007,MO,BUCHANAN
29095,264008,MO,JACKSON
29189,264010,MO,ST. LOUIS
29183,264012,MO,ST. CHARLES
29083,264020,MO,HENRY
29077,264024,MO,GREENE
29047,264030,MO,CLAY
29029,264031,MO,CAMDEN
29019,264032,MO,BOONE
29077,264033,MO,GREENE
30049,270003,MT,LEWIS AND CLARK
30111,270004,MT,YELLOWSTONE
30013,270012,MT,CASCADE
30063,270014,MT,MISSOULA
30093,270017,MT,SILVER BOW
30063,270023,MT,MISSOULA
30041,270032,MT,HILL
30111,270049,MT,YELLOWSTONE
30029,270051,MT,FLATHEAD
30031,270057,MT,GALLATIN
30035,270074,MT,GLACIER
30013,270086,MT,CASCADE
30085,271300,MT,ROOSEVELT
30025,271301,MT,FALLON
30011,271302,MT,CARTER
30039,271303,MT,GRANITE
30015,271304,MT,CHOUTEAU
30055,271305,MT,MCCONE
30059,271306,MT,MEAGHER
30099,271307,MT,TETON
30085,271308,MT,ROOSEVELT
30079,271309,MT,PRAIRIE
30033,271310,MT,GARFIELD
30015,271311,MT,CHOUTEAU
30071,271312,MT,PHILLIPS
30097,271313,MT,SWEET GRASS
30077,271314,MT,POWELL
30005,271315,MT,BLAINE
30105,271316,MT,VALLEY
30067,271317,MT,PARK
30001,271318,MT,BEAVERHEAD
30057,271319,MT,MADISON
30053,271320,MT,LINCOLN
30107,271321,MT,WHEATLAND
30091,271322,MT,SHERIDAN
30089,271323,MT,SANDERS
30073,271324,MT,PONDERA
30047,271325,MT,LAKE
30009,271326,MT,CARBON
30087,271327,MT,ROSEBUD
30101,271328,MT,TOOLE
30057,271329,MT,MADISON
30095,271330,MT,STILLWATER
30061,271331,MT,MINERAL
30021,271332,MT,DAWSON
30007,271333,MT,BROADWATER
30051,271334,MT,LIBERTY
30023,271335,MT,DEER LODGE
30029,271336,MT,FLATHEAD
30035,271337,MT,GLACIER
30003,271338,MT,BIG HORN
30003,271339,MT,BIG HORN
30081,271340,MT,RAVALLI
30085,271341,MT,ROOSEVELT
30019,271342,MT,DANIELS
30047,271343,MT,LAKE
30083,271344,MT,RICHLAND
30027,271345,MT,FERGUS
30065,271346,MT,MUSSELSHELL
30017,271347,MT,CUSTER
30031,271389,MT,GALLATIN
30049,274004,MT,LEWIS AND CLARK
30023,274086,MT,DEER LODGE
31109,280003,NE,LANCASTER
31019,280009,NE,BUFFALO
31055,280013,NE,DOUGLAS
31109,280020,NE,LANCASTER
31079,280023,NE,HALL
31001,280032,NE,ADAMS
31055,280040,NE,DOUGLAS
31055,280060,NE,DOUGLAS
31157,280061,NE,SCOTT BLUFF
31111,280065,NE,LINCOLN
31053,280077,NE,DODGE
31055,280081,NE,DOUGLAS
31153,280105,NE,SARPY
31141,280111,NE,PLATTE
31119,280125,NE,MADISON
31109,280127,NE,LANCASTER
31109,280128,NE,LANCASTER
31055,280129,NE,DOUGLAS
31055,280130,NE,DOUGLAS
31055,280131,NE,DOUGLAS
31153,280132,NE,SARPY
31055,280133,NE,DOUGLAS
31019,280134,NE,BUFFALO
31079,280139,NE,HALL
31083,281300,NE,HARLAN
31059,281301,NE,FILLMORE
31133,281302,NE,PAWNEE
31015,281303,NE,BOYD
31169,281304,NE,THAYER
31105,281305,NE,KIMBALL
31099,281306,NE,KEARNEY
31155,281307,NE,SAUNDERS
31185,281308,NE,YORK
31131,281309,NE,OTOE
31069,281310,NE,GARDEN
31061,281311,NE,FRANKLIN
31141,281312,NE,PLATTE
31047,281313,NE,DAWSON
31143,281314,NE,POLK
31129,281315,NE,NUCKOLLS
31181,281316,NE,WEBSTER
31123,281318,NE,MORRILL
31095,281319,NE,JEFFERSON
31081,281320,NE,HAMILTON
31021,281321,NE,BURT
31039,281322,NE,CUMING
31037,281323,NE,COLFAX
31127,281324,NE,NEMAHA
31017,281325,NE,BROWN
31003,281326,NE,ANTELOPE
31047,281327,NE,DAWSON
31121,281328,NE,MERRICK
31089,281329,NE,HOLT
31151,281330,NE,SALINE
31107,281331,NE,KNOX
31023,281332,NE,BUTLER
31089,281333,NE,HOLT
31011,281334,NE,BOONE
31041,281335,NE,CUSTER
31185,281336,NE,YORK
31093,281338,NE,HOWARD
31159,281339,NE,SEWARD
31057,281340,NE,DUNDY
31045,281341,NE,DAWES
31131,281342,NE,OTOE
31089,281343,NE,HOLT
31031,281344,NE,CHERRY
31179,281345,NE,WAYNE
31139,281346,NE,PIERCE
31139,281347,NE,PIERCE
31065,281348,NE,FURNAS
31173,281349,NE,THURSTON
31097,281350,NE,JOHNSON
31029,281351,NE,CHASE
31147,281352,NE,RICHARDSON
31175,281353,NE,VALLEY
31151,281354,NE,SALINE
31101,281355,NE,KEITH
31135,281356,NE,PERKINS
31033,281357,NE,CHEYENNE
31161,281358,NE,SHERIDAN
31177,281359,NE,WASHINGTON
31013,281360,NE,BOX BUTTE
31047,281361,NE,DAWSON
31137,281362,NE,PHELPS
31145,281363,NE,RED WILLOW
31067,281364,NE,GAGE
31041,281365,NE,CUSTER
31055,283300,NE,DOUGLAS
31055,283301,NE,DOUGLAS
31109,284003,NE,LANCASTER
31055,284009,NE,DOUGLAS
32031,290001,NV,WASHOE
32003,290003,NV,CLARK
32003,290005,NV,CLARK
32003,290007,NV,CLARK
32007,290008,NV,ELKO
32031,290009,NV,WASHOE
32003,290012,NV,CLARK
32510,290019,NV,CARSON CITY
32003,29001F,NV,CLARK
32003,290021,NV,CLARK
32003,290022,NV,CLARK
32031,290032,NV,WASHOE
32003,290039,NV,CLARK
32003,290041,NV,CLARK
32003,290042,NV,CLARK
32003,290045,NV,CLARK
32003,290046,NV,CLARK
32003,290047,NV,CLARK
32031,290049,NV,WASHOE
32003,290053,NV,CLARK
32003,290054,NV,CLARK
32003,290057,NV,CLARK
32003,290058,NV,CLARK
32021,291300,NV,MINERAL
32031,291301,NV,WASHOE
32033,291302,NV,WHITE PINE
32015,291303,NV,LANDER
32027,291304,NV,PERSHING
32005,291306,NV,DOUGLAS
32003,291307,NV,CLARK
32013,291308,NV,HUMBOLDT
32003,291309,NV,CLARK
32023,291311,NV,NYE
32017,291312,NV,LINCOLN
32001,291313,NV,CHURCHILL
32019,291314,NV,LYON
32031,294000,NV,WASHOE
32003,294002,NV,CLARK
32031,294003,NV,WASHOE
32003,294009,NV,CLARK
32003,294010,NV,CLARK
32003,294011,NV,CLARK
32003,294012,NV,CLARK
32003,294013,NV,CLARK
32003,294014,NV,CLARK
32031,294015,NV,WASHOE
33013,300001,NH,MERRIMACK
33009,300003,NH,GRAFTON
33001,300005,NH,BELKNAP
33011,300011,NH,HILLSBOROUGH
33011,300012,NH,HILLSBOROUGH
33017,300014,NH,STRAFFORD
33015,300017,NH,ROCKINGHAM
33017,300018,NH,STRAFFORD
33005,300019,NH,CHESHIRE
33011,300020,NH,HILLSBOROUGH
33015,300023,NH,ROCKINGHAM
33015,300029,NH,ROCKINGHAM
33011,300034,NH,HILLSBOROUGH
33007,301300,NH,COOS
33009,301301,NH,GRAFTON
33009,301302,NH,GRAFTON
33007,301303,NH,COOS
33013,301304,NH,MERRIMACK
33009,301305,NH,GRAFTON
33013,301306,NH,MERRIMACK
33003,301307,NH,CARROLL
33019,301308,NH,SULLIVAN
33011,301309,NH,HILLSBOROUGH
33007,301310,NH,COOS
33009,301311,NH,GRAFTON
33003,301312,NH,CARROLL
33013,304000,NH,MERRIMACK
33015,304001,NH,ROCKINGHAM
34003,310001,NJ,BERGEN
34013,310002,NJ,ESSEX
34017,310003,NJ,HUDSON
34019,310005,NJ,HUNTERDON
34031,310006,NJ,PASSAIC
34003,310008,NJ,BERGEN
34013,310009,NJ,ESSEX
34023,310010,NJ,MIDDLESEX
34009,310011,NJ,CAPE MAY
34003,310012,NJ,BERGEN
34007,310014,NJ,CAMDEN
34027,310015,NJ,MORRIS
34017,310016,NJ,HUDSON
34027,310017,NJ,MORRIS
34031,310019,NJ,PASSAIC
34021,310021,NJ,MERCER
34007,310022,NJ,CAMDEN
34039,310024,NJ,UNION
34017,310025,NJ,HUDSON
34039,310027,NJ,UNION
34037,310028,NJ,SUSSEX
34007,310029,NJ,CAMDEN
34005,310031,NJ,BURLINGTON
34011,310032,NJ,CUMBERLAND
34025,310034,NJ,MONMOUTH
34023,310038,NJ,MIDDLESEX
34023,310039,NJ,MIDDLESEX
34017,310040,NJ,HUDSON
34029,310041,NJ,OCEAN
34021,310044,NJ,MERCER
34003,310045,NJ,BERGEN
34001,310047,NJ,ATLANTIC
34035,310048,NJ,SOMERSET
34027,310050,NJ,MORRIS
34039,310051,NJ,UNION
34029,310052,NJ,OCEAN
34013,310054,NJ,ESSEX
34005,310057,NJ,BURLINGTON
34003,310058,NJ,BERGEN
34041,310060,NJ,WARREN
34005,310061,NJ,BURLINGTON
34001,310064,NJ,ATLANTIC
34033,310069,NJ,SALEM
34023,310070,NJ,MIDDLESEX
34025,310073,NJ,MONMOUTH
34017,310074,NJ,HUDSON
34025,310075,NJ,MONMOUTH
34013,310076,NJ,ESSEX
34013,310083,NJ,ESSEX
34029,310084,NJ,OCEAN
34007,310086,NJ,CAMDEN
34033,310091,NJ,SALEM
34021,310092,NJ,MERCER
34013,310096,NJ,ESSEX
34023,310108,NJ,MIDDLESEX
34021,310110,NJ,MERCER
34025,310111,NJ,MONMOUTH
34025,310112,NJ,MONMOUTH
34029,310113,NJ,OCEAN
34041,310115,NJ,WARREN
34017,310118,NJ,HUDSON
34013,310119,NJ,ESSEX
34003,310130,NJ,BERGEN
34023,313300,NJ,MIDDLESEX
34005,313302,NJ,BURLINGTON
34039,314001,NJ,UNION
34001,314005,NJ,ATLANTIC
34023,314011,NJ,MIDDLESEX
34035,314012,NJ,SOMERSET
34021,314013,NJ,MERCER
34027,314016,NJ,MORRIS
34007,314018,NJ,CAMDEN
34003,314019,NJ,BERGEN
34013,314020,NJ,ESSEX
34005,314021,NJ,BURLINGTON
34029,314022,NJ,OCEAN
34005,314023,NJ,BURLINGTON
34017,314024,NJ,HUDSON
34039,314027,NJ,UNION
35001,320001,NM,BERNALILLO
35049,320002,NM,SANTA FE
35047,320003,NM,SAN MIGUEL
35035,320004,NM,OTERO
35045,320005,NM,SAN JUAN
35005,320006,NM,CHAVES
35001,320009,NM,BERNALILLO
35039,320011,NM,RIO ARRIBA
35001,320017,NM,BERNALILLO
35013,320018,NM,DONA ANA
35001,320021,NM,BERNALILLO
35009,320022,NM,CURRY
35015,320030,NM,EDDY
35028,320033,NM,LOS ALAMOS
35031,320038,NM,MCKINLEY
35049,320057,NM,SANTA FE
35035,320058,NM,OTERO
35045,320059,NM,SAN JUAN
35031,320060,NM,MCKINLEY
35031,320061,NM,MCKINLEY
35031,320062,NM,MCKINLEY
35015,320063,NM,EDDY
35025,320065,NM,LEA
35019,320067,NM,GUADALUPE
35006,320070,NM,CIBOLA
35001,320074,NM,BERNALILLO
35041,320084,NM,ROOSEVELT
35013,320085,NM,DONA ANA
35005,320086,NM,CHAVES
35043,320089,NM,SANDOVAL
35049,320090,NM,SANTA FE
35013,320091,NM,DONA ANA
35051,321300,NM,SIERRA
35053,321301,NM,SOCORRO
35037,321302,NM,QUAY
35059,321304,NM,UNION
35025,321305,NM,LEA
35027,321306,NM,LINCOLN
35007,321307,NM,COLFAX
35006,321308,NM,CIBOLA
35029,321309,NM,LUNA
35055,321310,NM,TAOS
35017,321311,NM,GRANT
35013,324010,NM,DONA ANA
35013,324012,NM,DONA ANA
35001,324013,NM,BERNALILLO
35001,324014,NM,BERNALILLO
36029,330005,NY,ERIE
36119,330006,NY,WESTCHESTER
36121,330008,NY,WYOMING
36005,330009,NY,BRONX
36007,330011,NY,BROOME
36001,330013,NY,ALBANY
36081,330014,NY,QUEENS
36047,330019,NY,KINGS
36027,330023,NY,DUTCHESS
36061,330024,NY,NEW YORK
36059,330027,NY,NASSAU
36085,330028,NY,RICHMOND
36117,330030,NY,WAYNE
36017,330033,NY,CHENANGO
36103,330043,NY,SUFFOLK
36065,330044,NY,ONEIDA
36103,330045,NY,SUFFOLK
36061,330046,NY,NEW YORK
36057,330047,NY,MONTGOMERY
36027,330049,NY,DUTCHESS
36081,330055,NY,QUEENS
36047,330056,NY,KINGS
36001,330057,NY,ALBANY
36069,330058,NY,ONTARIO
36005,330059,NY,BRONX
36063,330065,NY,NIAGARA
36037,330073,NY,GENESEE
36069,330074,NY,ONTARIO
36029,330078,NY,ERIE
36033,330079,NY,FRANKLIN
36005,330080,NY,BRONX
36033,330084,NY,FRANKLIN
36077,330085,NY,OTSEGO
36119,330086,NY,WESTCHESTER
36015,330090,NY,CHEMUNG
36021,330094,NY,COLUMBIA
36003,330096,NY,ALLEGANY
36061,330100,NY,NEW YORK
36061,330101,NY,NEW YORK
36029,330102,NY,ERIE
36009,330103,NY,CATTARAUGUS
36087,330104,NY,ROCKLAND
36059,330106,NY,NASSAU
36103,330107,NY,SUFFOLK
36029,330111,NY,ERIE
36053,330115,NY,MADISON
36061,330119,NY,NEW YORK
36055,330125,NY,MONROE
36071,330126,NY,ORANGE
36005,330127,NY,BRONX
36081,330128,NY,QUEENS
36071,330135,NY,ORANGE
36077,330136,NY,OTSEGO
36067,330140,NY,ONONDAGA
36103,330141,NY,SUFFOLK
36101,330144,NY,STEUBEN
36101,330151,NY,STEUBEN
36093,330153,NY,SCHENECTADY
36045,330157,NY,JEFFERSON
36087,330158,NY,ROCKLAND
36085,330160,NY,RICHMOND
36119,330162,NY,WESTCHESTER
36063,330163,NY,NIAGARA
36055,330164,NY,MONROE
36013,330166,NY,CHAUTAUQUA
36061,330169,NY,NEW YORK
36023,330175,NY,CORTLAND
36083,330180,NY,RENSSELAER
36059,330181,NY,NASSAU
36059,330182,NY,NASSAU
36119,330184,NY,WESTCHESTER
36103,330185,NY,SUFFOLK
36063,330188,NY,NIAGARA
36113,330191,NY,WARREN
36081,330193,NY,QUEENS
36047,330194,NY,KINGS
36059,330195,NY,NASSAU
36047,330196,NY,KINGS
36089,330197,NY,ST. LAWRENCE
36059,330198,NY,NASSAU
36061,330199,NY,NEW YORK
36047,330202,NY,KINGS
36067,330203,NY,ONONDAGA
36061,330204,NY,NEW YORK
36071,330205,NY,ORANGE
36119,330208,NY,WESTCHESTER
36089,330211,NY,ST. LAWRENCE
36061,330214,NY,NEW YORK
36065,330215,NY,ONEIDA
36075,330218,NY,OSWEGO
36029,330219,NY,ERIE
36047,330221,NY,KINGS
36091,330222,NY,SARATOGA
36089,330223,NY,ST. LAWRENCE
36111,330224,NY,ULSTER
36055,330226,NY,MONROE
36013,330229,NY,CHAUTAUQUA
36081,330231,NY,QUEENS
36047,330233,NY,KINGS
36119,330234,NY,WESTCHESTER
36011,330235,NY,CAYUGA
36047,330236,NY,KINGS
36051,330238,NY,LIVINGSTON
36013,330239,NY,CHAUTAUQUA
36061,330240,NY,NEW YORK
36067,330241,NY,ONONDAGA
36065,330245,NY,ONEIDA
36103,330246,NY,SUFFOLK
36019,330250,NY,CLINTON
36059,330259,NY,NASSAU
36071,33025F,NY,ORANGE
36119,330261,NY,WESTCHESTER
36071,330264,NY,ORANGE
36069,330265,NY,ONTARIO
36119,330267,NY,WESTCHESTER
36061,330270,NY,NEW YORK
36079,330273,NY,PUTNAM
36057,330276,NY,MONTGOMERY
36101,330277,NY,STEUBEN
36029,330279,NY,ERIE
36055,330285,NY,MONROE
36103,330286,NY,SUFFOLK
36119,330304,NY,WESTCHESTER
36109,330307,NY,TOMPKINS
36059,330331,NY,NASSAU
36059,330332,NY,NASSAU
36047,330350,NY,KINGS
36005,330385,NY,BRONX
36105,330386,NY,SULLIVAN
36103,330393,NY,SUFFOLK
36007,330394,NY,BROOME
36081,330395,NY,QUEENS
36047,330396,NY,KINGS
36005,330399,NY,BRONX
36103,330401,NY,SUFFOLK
36055,330403,NY,MONROE
36087,330405,NY,ROCKLAND
36093,330406,NY,SCHENECTADY
36055,330411,NY,MONROE
36003,331301,NY,ALLEGANY
36031,331302,NY,ESSEX
36105,331303,NY,SULLIVAN
36025,331304,NY,DELAWARE
36025,331305,NY,DELAWARE
36089,331307,NY,ST. LAWRENCE
36045,331309,NY,JEFFERSON
36111,331310,NY,ULSTER
36043,331311,NY,HERKIMER
36025,331312,NY,DELAWARE
36097,331313,NY,SCHUYLER
36123,331314,NY,YATES
36089,331315,NY,ST. LAWRENCE
36053,331316,NY,MADISON
36049,331317,NY,LEWIS
36045,331318,NY,JEFFERSON
36073,331319,NY,ORLEANS
36095,331320,NY,SCHOHARIE
36119,333301,NY,WESTCHESTER
36067,334001,NY,ONONDAGA
36119,334002,NY,WESTCHESTER
36089,334003,NY,ST. LAWRENCE
36081,334004,NY,QUEENS
36061,334009,NY,NEW YORK
36007,334012,NY,BROOME
36103,334013,NY,SUFFOLK
36087,334015,NY,ROCKLAND
36055,334020,NY,MONROE
36065,334021,NY,ONEIDA
36029,334022,NY,ERIE
36103,334026,NY,SUFFOLK
36103,334027,NY,SUFFOLK
36085,334043,NY,RICHMOND
36015,334045,NY,CHEMUNG
36001,334046,NY,ALBANY
36061,334048,NY,NEW YORK
36091,334049,NY,SARATOGA
36029,334052,NY,ERIE
36005,334053,NY,BRONX
36061,334054,NY,NEW YORK
36061,334060,NY,NEW YORK
36071,334061,NY,ORANGE
36047,334063,NY,KINGS
36103,334064,NY,SUFFOLK
36029,334065,NY,ERIE
36087,334066,NY,ROCKLAND
37025,340001,NC,CABARRUS
37021,340002,NC,BUNCOMBE
37171,340003,NC,SURRY
37081,340004,NC,GUILFORD
37165,340008,NC,SCOTLAND
37191,340010,NC,WAYNE
37161,340013,NC,RUTHERFORD
37067,340014,NC,FORSYTH
37159,340015,NC,ROWAN
37099,340016,NC,JACKSON
37089,340017,NC,HENDERSON
37105,340020,NC,LEE
37045,340021,NC,CLEVELAND
37089,340023,NC,HENDERSON
37163,340024,NC,SAMPSON
37107,340027,NC,LENOIR
37051,340028,NC,CUMBERLAND
37063,340030,NC,DURHAM
37071,340032,NC,GASTON
37097,340039,NC,IREDELL
37147,340040,NC,PITT
37027,340041,NC,CALDWELL
37133,340042,NC,ONSLOW
37067,340047,NC,FORSYTH
37063,340049,NC,DURHAM
37155,340050,NC,ROBESON
37189,340051,NC,WATAUGA
37119,340053,NC,MECKLENBURG
37157,340060,NC,ROCKINGHAM
37135,340061,NC,ORANGE
37193,340064,NC,WILKES
37047,340068,NC,COLUMBUS
37183,340069,NC,WAKE
37001,340070,NC,ALAMANCE
37085,340071,NC,HARNETT
37183,340073,NC,WAKE
37023,340075,NC,BURKE
37007,340084,NC,ANSON
37057,340085,NC,DAVIDSON
37111,340087,NC,MC DOWELL
37101,340090,NC,JOHNSTON
37081,340091,NC,GUILFORD
37057,340096,NC,DAVIDSON
37171,340097,NC,SURRY
37119,340098,NC,MECKLENBURG
37091,340099,NC,HERTFORD
37065,340107,NC,EDGECOMBE
37139,340109,NC,PASQUOTANK
37119,340113,NC,MECKLENBURG
37183,340114,NC,WAKE
37125,340115,NC,MOORE
37035,340116,NC,CATAWBA
37167,340119,NC,STANLY
37133,34011F,NC,ONSLOW
37061,340120,NC,DUPLIN
37151,340123,NC,RANDOLPH
37195,340126,NC,WILSON
37077,340127,NC,GRANVILLE
37097,340129,NC,IREDELL
37179,340130,NC,UNION
37049,340131,NC,CRAVEN
37181,340132,NC,VANCE
37117,340133,NC,MARTIN
37129,340141,NC,NEW HANOVER
37031,340142,NC,CARTERET
37035,340143,NC,CATAWBA
37097,340144,NC,IREDELL
37109,340145,NC,LINCOLN
37127,340147,NC,NASH
37067,340148,NC,FORSYTH
37051,34014F,NC,CUMBERLAND
37083,340151,NC,HALIFAX
37063,340155,NC,DURHAM
37173,340156,NC,SWAIN
37019,340158,NC,BRUNSWICK
37145,340159,NC,PERSON
37119,340166,NC,MECKLENBURG
37129,340168,NC,NEW HANOVER
37119,340171,NC,MECKLENBURG
37183,340173,NC,WAKE
37119,340183,NC,MECKLENBURG
37087,340184,NC,HAYWOOD
37013,340186,NC,BEAUFORT
37059,340187,NC,DAVIE
37093,340188,NC,HOKE
37119,340190,NC,MECKLENBURG
37123,341303,NC,MONTGOMERY
37015,341304,NC,BERTIE
37173,341305,NC,SWAIN
37141,341307,NC,PENDER
37037,341311,NC,CHATHAM
37187,341314,NC,WASHINGTON
37017,341315,NC,BLADEN
37113,341316,NC,MACON
37169,341317,NC,STOKES
37041,341318,NC,CHOWAN
37175,341319,NC,TRANSYLVANIA
37005,341320,NC,ALLEGHANY
37149,341322,NC,POLK
37011,341323,NC,AVERY
37055,341324,NC,DARE
37009,341325,NC,ASHE
37113,341326,NC,MACON
37019,341327,NC,BRUNSWICK
37039,341328,NC,CHEROKEE
37121,341329,NC,MITCHELL
37077,344004,NC,GRANVILLE
37067,344007,NC,FORSYTH
37183,344014,NC,WAKE
37133,344016,NC,ONSLOW
37021,344023,NC,BUNCOMBE
37023,344025,NC,BURKE
37191,344026,NC,WAYNE
37077,344027,NC,GRANVILLE
37183,344028,NC,WAKE
37085,344029,NC,HARNETT
37019,344030,NC,BRUNSWICK
37183,344032,NC,WAKE
37147,344033,NC,PITT
38015,350002,ND,BURLEIGH
38101,350006,ND,WARD
38017,350011,ND,CASS
38015,350015,ND,BURLEIGH
38035,350019,ND,GRAND FORKS
38079,350063,ND,ROLETTE
38085,350064,ND,SIOUX
38017,350070,ND,CASS
38105,351300,ND,WILLIAMS
38061,351301,ND,MOUNTRAIL
38053,351302,ND,MCKENZIE
38055,351303,ND,MCLEAN
38055,351304,ND,MCLEAN
38101,351305,ND,WARD
38039,351306,ND,GRIGGS
38009,351307,ND,BOTTINEAU
38063,351308,ND,NELSON
38097,351309,ND,TRAILL
38057,351310,ND,MERCER
38073,351311,ND,RANSOM
38035,351312,ND,GRAND FORKS
38011,351313,ND,BOWMAN
38037,351314,ND,GRANT
38021,351315,ND,DICKEY
38079,351316,ND,ROLETTE
38031,351318,ND,FOSTER
38067,351319,ND,PEMBINA
38099,351320,ND,WALSH
38051,351321,ND,MCINTOSH
38051,351322,ND,MCINTOSH
38019,351323,ND,CAVALIER
38003,351324,ND,BARNES
38023,351325,ND,DIVIDE
38099,351326,ND,WALSH
38103,351327,ND,WELLS
38029,351328,ND,EMMONS
38097,351329,ND,TRAILL
38001,351330,ND,ADAMS
38095,351331,ND,TOWNER
38069,351332,ND,PIERCE
38071,351333,ND,RAMSEY
38105,351334,ND,WILLIAMS
38093,351335,ND,STUTSMAN
38089,351336,ND,STARK
38093,354003,ND,STUTSMAN
38017,354004,ND,CASS
